title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Home away from home,9,"Ambience... checking in... concierge services... positive attitude... food at breakfast
Friendly staff and endearing environment",,Anil,Group,Deluxe King or Twin Room,2,"10, 2020",India,in,[List]
Exceptional,10,"Professional staff created a lovely casual but efficient atmosphere. Great facilities and ideally located for malls, Gardens and city shops.",,Judy,Couple,Pacific Club Room,1,"9, 2020",New Zealand,nz,[List]
Wonderful,9,"Our room was the ""Deluxe King with Balcony"".   The room was well presented and very clean.   I found the staff were polite and responsive to our requests.   The hotel is centrally located between several large shopping malls and is close to the Promenade MTR station.   The swimming pool area was great place to relax.   The location is probably the best aspect.   There are many good places to eat nearby, so we didn't need to use the Hotel breakfast or dining.","I wasn't entirely satisfied with the room layout, mainly becase it is designed for the suitcase to be stored in the bathroom.  Also the bathroom has a sliding door that is shared with the wardrobe.  It means that if the wardrobe is closed, the bathroom door is open and vice-versa.   Next time I would probably choose a room with more interior space such as the type without balcony or maybe the studio.",Travelling_tom,Couple,Deluxe Double or Twin Room with Balcony,4,"9, 2020",Australia,au,[List]
Exceptional,10,"The high-quality service at check-in, the concierge and ease of check-out.
The friendliness and professionalism of the staff was exceptional.
The room and facilities were great.
The all you can eat buffet was fantastic. The quality and variety of food was brilliant and the barista coffee was very nice. The best waffles I have ever had.",Not applicable,Glenn,Couple,Deluxe King or Twin Room,4,"8, 2020",Australia,au,[List]
Terrible reception staff,7.9,Great pacific lounge floor,Terrible service at pacific lounge reception.   Much better service at General reception counter. Staff member at club guest counter is slow and working alone as the hotel saves money by reducing reception staff there. Hence club guests wait 10-15 minutes to check in whilst general guests get three reception staff to process check-in.  Club services have dropped a lot since the hotel changed owners.,Adam,Couple,Pacific Club Room,1,"7, 2020",France,fr,[List]
Exceptional,10,Very wide choice,,Kamal,Couple,Panoramic King or Twin Room,3,"7, 2020",United Kingdom,gb,[List]
Very enjoyable.  Great hotel and fabulous location.,10,Breakfast was excellent.  So much choice and good quality.,Had to wait a long time to check out.,Susan,Family,Deluxe Double or Twin Room with Balcony,1,"6, 2020",Canada,ca,[List]
Best place at best price in Singapore,10,"Spacious room, location, food & restaurant options, swimming pool, shopping mall around the hotel. It was my 3rd stay, definitely I would stay here again if I go back to Singapore.",,Jungwon,Solo traveler,Special - Panoramic,3,"6, 2020",Hong Kong,hk,[List]
Pan Pacific never fails expectations,10,"This is our second time to stay in Pan Pacific because of good memories. We saw big improvement in the facilities, room accommodation and even the service. Keep it up Pan Pacific Team!! Will definitely stay again in our next visit to Singapore.",Nothing.,Miguelita,Family,Deluxe King or Twin Room,2,"6, 2020",Philippines,ph,[List]
Exceptional,10,Location is amazing! Price was really good for this hotel :),,Shane,Family,Deluxe Double or Twin Room with Balcony,2,"5, 2020",Mauritius,mu,[List]
Beautiful hotel with excellent location and service,9,"Excellent breakfast, location and facility. Walking distance to MRT, major attractions and shoppings",Better gym equipment,Huan,Couple,Deluxe King or Twin Room,2,"5, 2020",United States of America,us,[List]
Very happy with our stay.,9,Very happy with all the service throughout the hotel.,The breakfast food quality was not to my expectations.,Philip,Couple,Deluxe King or Twin Room,6,"5, 2020",Australia,au,[List]
Awesome,10,"Everything is perfect; the employees especially Ms. Amanda, the location is awesome, the view was fantastic.",The breakfast and toilet hose,Salim,Family,Deluxe Double or Twin Room with Balcony,2,"4, 2020",Oman,om,[List]
Wonderful,9,"The hotel is first rate. Everything went the way it should and everything about the hotel is just the way it should be. I guess when you are a 5 star, everything has to be close to perfect to be normal. Would I stay here again, unlikely. This was a one shot deal. 3 and 4 star places are more than enough for me.","While the hotel was just about perfect, the same can't be said for the restaurants in it. I guess if you charge enough people will say the food is excellent. My dad was an executive chef at several high end private clubs in my home city and my mother was a gourmet cook. Both of them could cook better food than we had at the hotel's Chinese restaurant. An expensive lesson learned and never to be repeated.",Vicwey,Group,City Suite,2,"3, 2020",Canada,ca,[List]
We love PanPacific we will sure come back again.  Superb breakfast. Comfy beds.  rooms with perfect,9,Superb breakfast. Very accommodating staff. We lost our baby pram in the taxi and staff made extra effort to locate it.,I can’t think of any,Rowela,Family,Deluxe Double or Twin Room with Balcony,1,"3, 2020",New Zealand,nz,[List]
Excelent holiday,10,Super location,NA,Paul,Couple,Pacific Club Harbor Studio,3,"4, 2020",Romania,ro,[List]
Wonderful,9,Bedroom was nice and spacious.,"Guests lounge was under construction at the time, but the reception staff seemed not to be informed about it.",Dijana,Family,Deluxe King or Twin Room,1,"4, 2020",Australia,au,[List]
Gem in Singapore,10,"Liked Everything, will recommend this property to anyone and will be my first choice on our next visit to Singapore.",Liked Everything.,Ringostarr,Family,City Suite,5,"4, 2020",China,cn,[List]
Will still come back!,8,"This is the second time we stayed at Pan Pacific Singapore, the experience was still awesome. We stayed in a Panoramic Room where I personally think strikes a good value between the deluxe room and the harbour room. We had a fantastic city view and we definitely loved the shampoo, body wash, and the conditioner that the hotel provided. The coffee machine and TWG tea also added lots of points to the room.","The new app that the hotel introduced seemed convenient, however, we found that it took much longer to deliver the items that we requested than it used to be. The average waiting time for the water we ordered usually took approximately half an hour to arrive. In addition, the design of the shower makes it very easy for the water to come out, sometimes we needed to use two towels to absorb the water that leaked outside.",Yanan,Family,Panoramic King or Twin Room,5,"4, 2020",Canada,ca,[List]
One of my favourite hotels in Singapore,9.2,"Breakfast spread was good. Many different varieties like local, international, Japanese, Indian cuisine.",Swimming pool design is a bit dated. Pool water is rather cold on both occasions (11am and 5pm) when I was there.,Gilbert,Family,Harbor Studio,1,"3, 2020",Singapore,sg,[List]
Perfect stay,10,Room is luxurious and super comfortable,,Thidadon,Group,Panoramic King or Twin Room,2,"2, 2020",Thailand,th,[List]
Beautiful.,10,Very nice place. Friendly staff.,Nothing.,Mark,Couple,Pacific Club Room,1,"1, 2020",Singapore,sg,[List]
the stay for us was wonderful/great,9,,the food /lunch at the lobby was not our taste and too expensive!,Dagmar,Group,Deluxe King or Twin Room,2,"1, 2020",Germany,de,[List]
"Excellent service, central location",9,N/A,,Chris,Couple,Deluxe Double or Twin Room with Balcony,1,"1, 2020",United Kingdom,gb,[List]
The view of the New Year's fireworks from thewas exceptional and an experience of a lifetime for me!,9,"I ate breakfast in the panoramic business lounge located on the top floor. The service was excellent and the food presentation excellent. The club level does not have a large kitchen, but I was fully satisfied. Wonderful friendly staff in an elegant surrounding with fantastic views of Singapore.",,Petrina,Solo traveler,Pacific Club Room,3,"30, 2020",United States of America,us,[List]
Have been at Pan Pacific Singapore for my Chinese New Year Staycations for the past 8 years.,8,Love the location. Had Breakfast at Edge.,Nothing that I could think of.,Mary,Group,Connecting Panoramic Room,3,"27, 2020",Singapore,sg,[List]
Exceptional,10,"Very good food quality and taste, one of the best breakfast ever!",,Massimo,Solo traveler,Panoramic King or Twin Room,2,"27, 2020",Italy,it,[List]
Good - but not perfect,7.9,"Stayed at this hotel for 3 days - good, but not perfect. Nice hotel and facilities, the pool and location was great, but rooms are outdated and had a strong smell of humid. 
All in all good.",,Siavash,Couple,Special - Deluxe,3,"25, 2020",Denmark,dk,[List]
The place to stay in Singapore,10,"Everything was exceptional. Staff, facilities and the room with a horbour view.",Not having access to to club for this level room which we would have had booking with the hotel directly. The hotel manager is aware of this.,Kenneth,Couple,Special - Harbor Studio,3,"25, 2020",United Kingdom,gb,[List]
Birthday staycation,9.2,Surrounded by shopping mall and the staffs are friendly and accommodating to my requests,If only they installed bidet it will be prefect,Kartika,Family,Deluxe Double or Twin Room with Balcony,2,"24, 2020",Singapore,sg,[List]
Great experience,10,"The service, they bent over backwards to check us in early. The buffet breakfast was very good. Location very good.",Nothing,James,Family,Panoramic King or Twin Room,2,"24, 2020",Australia,au,[List]
Recommended!,9,"Really nice hotel with excellent staff in a great location. Comfortable room, great bed. Amazing breakfast with options from around the world. And of course the great view!",The only slight niggle was that the balcony door was very difficult to open and the balcony had old poor quality furniture.,Stuart,Couple,Deluxe Double or Twin Room with Balcony,1,"24, 2020",United Kingdom,gb,[List]
Exceptional,10,Location,,Khalid,Family,Deluxe King or Twin Room,4,"23, 2020",Saudi Arabia,sa,[List]
Exceptional,10,"Excellent accommodation, great location with pedestrian connection to 2 Malls, good pool and food",Nothing!,Louise,Group,Panoramic King or Twin Room,3,"23, 2020",United Kingdom,gb,[List]
Last night in Singapore,10,Everything it’s a beautiful hotel,The price of the breakfast was to high,Tony,Couple,Panoramic King or Twin Room,1,"23, 2020",United Kingdom,gb,[List]
Very Good,8,Location,Nothing,Jean,Couple,Special - Deluxe Balcony,2,"23, 2020",Australia,au,[List]
Wonderful,9,"All facilities, in general friendliness and great breakfast buffet.","Communication between the diferent departments and back to the guest could be more efficient, especially around rooms being ready to be used or not.",Andreas,Family,Deluxe King or Twin Room,1,"22, 2020",Australia,au,[List]
Value for $$$,10,"Great location. 24h gym - good selection of gym equipment. Free upgrade of room by receptionist, very pleasant surprise!! Easy access to taxi. Cheap taxi fair to most popular destinations such as Orchard road, East Coast Park and Sands Casino. Room is of course clean and comfortable. Overall, a very satisfied stay!!",Nope!,Krystel,Couple,Deluxe King or Twin Room,3,"22, 2020",Australia,au,[List]
