title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Breathtaking. Enjoyed every corner of the room. Everyone (staff) is very welcoming & helpful. 100 for their service!,10,The cleanliness of the hotel & their welcoming staff!! 👍🏻👍🏻👍🏻👍🏻👍🏻,Nope! Everything is awesome!,Nur,Couple,Grand Marina Room with King Bed and Marina Bay view,1,"30, 2021",Singapore,sg,[List]
Excellent staycation experience.,9,"Staffs were always polite, smiling and professional.
Clean room, well made bed, amenities well stocked, superb view.
Great room service and house keeping.","I rate my stay 9.5 out of 10, not 9 out of 10. Because I was left waiting for a long time and seeing the front desk asking other guests who came in after me and checking them in, until I went up to Douglas to ask when will I be checked in. He apologized immediately and he sent a box of chocolates to my room as apology along with a hand written letter. I didn’t give perfect score for the staff because the front desk staff closest to me saw me waiting and opted to walk to the other side of the waiting area to serve the guest who just walked in. I will definitely give a rating of 10 if not for the slightly upsetting check in issue because after that everything is just perfect. Well worth every penny spent.",Tan,Solo traveler,Deluxe Marina Room with Marina Bay view,3,"29, 2021",Singapore,sg,[List]
Exceptional,10,All were great.,Nothing.,Ellyz,Family,Club Deluxe Suite with a King Bed and Marina Bay view,2,"20, 2021",Singapore,sg,[List]
Exceptional,10,The staff are friendly & incredible. They provide impeccable service. Love it there!,None. Everything were great,Ellyz,Family,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",2,"20, 2021",Singapore,sg,[List]
It was under renovation during our staycation. So it was not fully functioning. And some beauty spots like the stairs at,8,,Renovation was not announced before booking,Anonymous,Group,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",1,"15, 2021",Singapore,sg,[List]
Exceptional,10,"Great service. Great lounge. Fantastic room. 
Perfect staycation for my birthday. I will be back again very soon.",,Jeff,Couple,Club Deluxe Kallang Room with Kallang Precinct view,1,"15, 2021",Singapore,sg,[List]
Wonderful,9,"General service provided by the hotel staff, cleanliness in the room, house keeping service.",One of the staff from the spa. I was trying to get through to the pool via the spa. Just to have a look at the facility. I understand the need for safe entry check in and temp screen. But I was upset by her tone and attitude. A slight blemish to my stay.,Sooping,Family,"Elevated Kallang Twin, Guest room, 2 Twin/Single Bed(s)",2,"15, 2021",Singapore,sg,[List]
Awesome view,10,View,,Ruben,Solo traveler,Deluxe Marina Room with Marina Bay view,1,"14, 2021",Singapore,sg,[List]
Fantastic all-rounded services & Hospitality！,10,"From the minute you enter Ritz-Carlton, you will be wholly taken care of until you check out. Been to many hotels, but this, is another level on its own. Will make Ritz-Carlton my go-to hotel ever if I need staycay or just somewhere to unwind. Best in my opinion.",,Ng,Family,Deluxe Marina Room with Marina Bay view,1,"11, 2021",Singapore,sg,[List]
Very Good,8,The staff and service are impeccable.,Was undergoing renovations and refurbishment at the time.,Theresa,Group,Deluxe Kallang Guest room with 1 King Bed,2,"8, 2021",Singapore,sg,[List]
Exceptional,10,It’s very comfortable and accommodating. The staffs are very friendly. I was given free upgrade to suite for my honeymoon & also a small wedding cake as a gift. My wife and I really enjoyed our stay! A double Thumbs up 👍🏼👍🏼 Definitely will come back for another round of stay. Thank you!,"They should make a lift that transports directly from basement level(carpark) straight to the hotel rooms. Besides that, everything was perfect.",Danny,Couple,Grand Marina Room with King Bed and Marina Bay view,2,"23, 2021",Singapore,sg,[List]
Exceptional,10,"View, probably the top 3 view in Singapore, especially the bathroom",,Dabin,Couple,Deluxe Marina Room with Marina Bay view,1,"22, 2021",Singapore,sg,[List]
Amazing service right from the start,10,"Just had our honeymoon here and the service was amazing from the minute we stepped out of our grab ride and throughout our stay. Check out was hassle free cause there wasn’t a need to check out at the counter and we could just leave. We got a complimentary upgrade room as well. Highly recommended! Special thanks to Bevan, Raphael and housekeeping team for making our stay a pleasant experience!","It would be great to include halal dining/buffet options. All in all, amazing!",Faiz,Couple,Deluxe Marina Room with Marina Bay view,2,"14, 2021",Singapore,sg,[List]
Exceptional,10,The staff was polite and easy going.(Miss Astika) I even got my room upgrade. It was an enjoyable wedding anniversary & my boy birthday celebration.,Nil.,Harun_arra,Family,Grand Marina Room with King Bed and Marina Bay view,2,"7, 2021",Singapore,sg,[List]
Fantastic,10,"Fantastic service all around. 
Quick shoutout to Nana Suzuki she gave us a complementary dessert that tasted wonderful. Not forgetting the housekeepers that cleans the room. Best hotel i stayed so far. The staffs anyone can guide you and they always approach you if you get lost trying to navigate around the lobby.",Toilet has no bidet or spray.,Nazwayne,Couple,Grand Marina Room with King Bed and Marina Bay view,5,"31, 2021",Singapore,sg,[List]
Perfect !,10,"I’ve been staying at the suite for 6 nights, and it was super lovely stayed. The room is facing to MBS, the bed super comfortable and even u get the Pillow menu. The breakfast very excellent, delicious. I got the access to the Club Access and we can have breakfast to supper there. 
All the staff are super friendly. 
I would definitely stay there again
Thank u",Nothing,Christina,Family,1-Bedroom Millenia Suite with Marina Bay view,6,"22, 2019",Indonesia,id,[List]
fantastic start to our honeymoon,10,"fantastic room size was amazing, great view, facilities where excellent staff couldn’t do enough for you and the breakfast is something else",nothing,Claire,Couple,Deluxe Marina Room with Marina Bay view,3,"20, 2022",United Kingdom,gb,[List]
Wonderful,9,View and spacious rooms,Took so many hours for house keeping to clean the room and replenish toiletries,Mariesel,Couple,Deluxe Marina Room with Marina Bay view,2,"15, 2022",,,[List]
A Polished Act,10,The hotel is well located. The hotel is spacious and airy and the elevators are very efficient,"I thought the lounge should be open at all times. There needs to be more public space for guests to sit. The room we had, had a spectacular view of Marina Bay. while very large and comfortable it was starting to look very dated.",Marta,Couple,Deluxe Marina Room with Marina Bay view,2,"15, 2022",Australia,au,[List]
Perfect,9,"Friendly staff, welcoming vibe & exceptional view",Nil,Jie,Couple,Deluxe Marina Room with Marina Bay view,1,"15, 2022",Singapore,sg,[List]
Exceptional,10,"super comfortable stay with amazing views for Marina Bay view room! amenities were great, feels like a brand new hotel. worth the money!",,Sandra,Couple,Deluxe Marina Room with Marina Bay view,1,"11, 2022",Singapore,sg,[List]
"Overall, it was a good stay and would go back again to stay.",9,"The staffs were very helpful. Especially, Staff at the check in counter Mr Amirul Zulkfli. The room is huge and the view is wow. The Dinner buffet is really worth it.",The cleanliness i think is just fine. The toilet had no bidet etc to wash but got it installed in 30mins.,Mornicar,Couple,Deluxe Marina Room with Marina Bay view,2,"10, 2022",Singapore,sg,[List]
Fantastic,10,Great food and good Conceirge services.Location location,Elevator noise in room,Matt,Solo traveler,Deluxe Marina Room with Marina Bay view,4,"9, 2022",New Zealand,nz,[List]
For the price we paid should have gotten a suite. Ritz overall has lived up to their name.,8,Staff did well in service recovery. Excellent.,The Tv reception was very unstable. Shocking actually .... Price for room was overpriced.,Huey,Family,Deluxe Marina Room with Marina Bay view,2,"8, 2022",Singapore,sg,[List]
awesome,9,view,add more food choices,Edelyn,Couple,Elevated Kallang Room with Kallang Precinct view,1,"8, 2022",Philippines,ph,[List]
Wonderful,9,All staffs are quite nice and the room has good view with glasses to see outside clearly that makes room brighter,You did not replace a new box of milk to mix with the coffee that still kept the old one I opened was not fresh,Vivian,Couple,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",2,"6, 2022",Vietnam,vn,[List]
Exceptional,10,"Super mind-blowing night view from our deluxe marina room!(Also amazing in the daytime!)
We stayed here for 3 nights from August 28th to 31st, and all the staffs were very very polite, friendly and helpful!
I want to thank Nia Masinta so much for being very thoughtful, considerate and even writing us a letter welcoming us, which is super sweet!
All in all, everything was perfect during our stay and we'll definitely stay here again next time we come to Singapore!",,易,Couple,Deluxe Marina Room with Marina Bay view,3,"4, 2022",Taiwan,tw,[List]
great stay on way to London.,9,luxurious. great gym and pool,,Cathy,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,2,"1, 2022",New Zealand,nz,[List]
Exceptional with great care from the staff!,10,The staff were very friendly and helpful and everyone was very consistent in their service. Will be sure to return!,Nothing not to like! It is a fabulous place!,Joyce,Group,Club Deluxe Suite with a King Bed and Marina Bay view,4,"29, 2022",Australia,au,[List]
"staff are so courteous and helpful. special shout out to housekeeping person named Karuna and in-dining personnel namel,",10,customer service,none,Josefino,Solo traveler,Elevated Kallang Room with Kallang Precinct view,4,"28, 2022",United States of America,us,[List]
Exceptional,10,"Beautiful hotel, great view and wonderful service from the staff!",,Zachary,Couple,Elevated Kallang Room with Kallang Precinct view,1,"28, 2022",Singapore,sg,[List]
"I think if the furniture could be changed to more new furniture, the hotel will be very best hotel.",8,"the staff members were friendly, the location was perfect.",nothing,Fatima,Group,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",8,"28, 2022",Qatar,qa,[List]
"Overall, I am very happy to choose this hotel.",9,"Every morning at breakfast, it is too crowded and noisy.","Inside the hotel, there is only one formal restaurant besides the buffet one.",Bo,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,4,"24, 2022",Hong Kong,hk,[List]
Exceptional,10,"The view, size of room, toilet, the sun lit room.",,Yen,Group,Deluxe Kallang Guest room with 1 King Bed,1,"22, 2022",Singapore,sg,[List]
"Amazing stay,will love to be back again.",9,It is nice and beautiful. Wonderful amenities and restaurant,nil,Charing,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"22, 2022",Singapore,sg,[List]
