title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Exceptional,10,"All of the facilities is good and top notch..
Have booked 2 rooms for my daughter birthday..
Did some suprise for her with the help.of the staffs.
Very accomodating front desk ryan n sathia.
Appreciate the help.",,Lee,Family,Tower Wing Deluxe Twin Room,2,"30, 2022",Singapore,sg,[List]
EVERYTHING IS AWESOME!,10,its kids friendly. and my son love it alot! with the indoor playground and the water park. its Awesome!,should cater more halal food. but otherwise there’s always grab/ foodpanda to grab halal food.,Maira,Family,Garden Wing Deluxe City King,2,"30, 2022",Singapore,sg,[List]
Exceptional,10,kids friendly hotel,,Soffia,Family,Garden Wing Deluxe Pool King,2,"30, 2022",Singapore,sg,[List]
"Great break, will definitely visit again!",9,great facilities specially the pool and beach access!,limited food options for vegetarians,Ashwin,Family,Garden Wing Deluxe Pool Twin,1,"22, 2022",Singapore,sg,[List]
Very comfortable and we will defi,8,room was spacious and comfortable. Service was good too.,"could have had at least one extra plug point with an international adapter on each side of the bed. I had to search for plug points and charge my watch, iPad, phone etc in random parts of the room which is not convenient when i need to check them in the middle of the night, or turn off my alarm etc. A USB-3.0 and USB-C outlet would also be very useful on each side of the bed. 
Besides this, the steam room could be upgraded. the health club overall feels a bit dated and underwhelming. The Gym though is very good and has most of the equipment needed for a good workout.",Kiran,Group,Garden Wing Deluxe Pool King,6,"9, 2022",India,in,[List]
Lovely Family hotel that caters to all,10,The staff were all very attentive and were accommodating to our request. The facilities were probably the highlight of the hotel. Many fun filled activities for all. Staying with and infant there was awesome as my little one had an absolute blast at THE SPLASH in the hotel.,There was not much to complain about. It would be better if Buds were available to all guest staying in the hotel too as I was informed that it needs to be paid to enter but on the website it just mention that any guest staying in the hotel are able to have an hour session in Buds.,May,Family,Tower Wing Deluxe Twin Room,2,"7, 2022",Malaysia,my,[List]
Shang is synonymous with perfection,10,The usual typical high standards delivered. Fantastic Customer service and awesome food.,nothing. Love the Shang!,Nana,Couple,Valley Wing Deluxe King Room,1,"6, 2022",Malaysia,my,[List]
Wonderful,9,"Great children facilities such as splash pool and BUDS unlike other hotels
Friendly and efficient check in staff",,Darliana,Family,Tower Wing Deluxe King Room,1,"6, 2022",Singapore,sg,[List]
"Great location ideal for leisure or business, clean comfortable and friendly service",10,Friendly staff,,Joshua,Family,Garden Wing Deluxe City Twin,2,"5, 2022",Australia,au,[List]
nostalgic stay … it used to be The place to stay… no longer.,8,"The Shangri La was our preferred hotel in Singapore for a long time. it still is high class, well placed near Orchard Road, but past its prime. the garden wing looks its age. rooms look a bit old. the main restaurant facilities are ordinary. food was however great. service is quite variable.
this hotel could take  a complete makeover. it is no longer in the top’ league.",,Philippe,Couple,Garden Wing Deluxe Pool Twin,2,"3, 2022",France,fr,[List]
Exceptional,10,The breakfast is sooooooooo goooooooooooood!!!,,Karen,Couple,Tower Wing Deluxe King Room,1,"29, 2022",Singapore,sg,[List]
Wonderful,9,"Lovely interior, very clean and the staff were very helpful.","It’s not near any of the train stations. However, it is only a 10 minute walk from a bus stop.",Little,Couple,Garden Wing Deluxe Pool King,4,"23, 2022",United Kingdom,gb,[List]
fabulous family holiday,9,it was totally geared around our Grandchildren,,Maureen,Family,Garden Wing Deluxe City Twin,2,"22, 2022",United Kingdom,gb,[List]
Great staycation in Singapore!,9,Lobby smells good! Hassle free checking in. Love that they provided stuff for my kids. Pool was ok. My kids enjoyed Splash(pool with slides…) the most. You just have to book your appt. & there’s a time limit. Indoor playground (Buds) need to book as well & you have to pay $18 per child per hour. Our room was big enough for the 4 of us (2 adult 2kids). Super love the food by the pool! Must try their pizza! Breakfast variety was ok too.Will come back again for sure ☺️,None,Shindii,Family,Garden Wing Deluxe Pool King,2,"19, 2022",Singapore,sg,[List]
It was an excellent stay for me and my spouse. Thank you for the complimentary breakfast.,9,"Room, services, breakfast, staff.",,Tengku,Couple,Garden Wing Deluxe Pool King,5,"17, 2022",Brunei,bn,[List]
Wonderful,9,A kids friendly environment where children can be kept occupied most of the time. A stay in to enjoy the facilities.,A suggestion to allow guest to enjoy Buds for free during their stay. Since it is part of the Hotel facility too.,Nurliyanti,Family,Garden Wing Deluxe Pool King,2,"10, 2022",Singapore,sg,[List]
Comfortable and welcoming.,8,"spacious rooms, well furnished and loved the tropical gardens around the garden wing.",building site next door and continuous drilling which was very loud on the balcony.,Mark,Couple,Garden Wing Deluxe City King,3,"8, 2022",United Kingdom,gb,[List]
will come back again,8,ok,web,Joyce,Family,Garden Wing Deluxe Pool Twin,2,"7, 2022",Singapore,sg,[List]
Sweet family gateway,8,"kids-friendly hotel with good service.
Loved our experience at Origins Bar. Super attentive and knowledgeable Batman and waiters and great selection of cocktails to choose from.",The only disappointing thing was the fact that we only for to know about Circle membership and its privileges on the last night of our stay. I wish we got to know about it much earlier upon check-in and could have fully enjoyed it plus got more bonus points. In fact it wasn’t our first staycation in Shangri La so I am still wondering why we as guests were not recommended to register for it.,Natalia,Family,Garden Wing Deluxe Pool Twin,2,"5, 2022",Singapore,sg,[List]
Good for kids,8,Good breakfast,Location - bit out of the main areas and nothing much around it,Nimithri,Family,Garden Wing Deluxe Pool King,3,"25, 2022",Australia,au,[List]
ultimate luxury and highest level of service,10,"we LOVE the valley wing at the Shangri-La. we tend to stay at more contemporary hotels though we always treat ourselves to the service and style of the valley wing. The rooms are stunning and spacious and full of character style and decor. The food was delicious, especially the daily high tea that’s included within the stay and the evening cocktails. if you want true 5 star service this is it.",Nothing !,Michael,Couple,Valley Wing Deluxe King Room,3,"22, 2022",Australia,au,[List]
"Excellent facilities, room, service and ambiance",10,Great breakfast in room. Line dining area.  Excellent food!,Shorter distance to room.,Patricia,Family,Garden Wing Deluxe Pool King,6,"16, 2022",United States of America,us,[List]
superb service,10,the service is excellent,nil,Wei,Couple,Tower Wing Deluxe King Room,2,"15, 2022",Singapore,sg,[List]
Very Good,8,amazing property,,Laura,Family,Garden Wing Deluxe Pool King,3,"10, 2022",United Kingdom,gb,[List]
Luxury bespoke accommodation experience,10,"Unpretentious grandeur.Comfortable, Spacious room, attentive/friendly/helpful staff.",Nothing,Linda,Couple,Garden Wing Deluxe Pool King,9,"9, 2022",Australia,au,[List]
Absolutely breathtaking hotel - you have to stay here!,10,We were delayed in travel and the hotel were super flexible with our booking and totally accomodated our requests. AMAZING! The hotel is an oasis and the one of the best experiences we've had at a hotel ever. Very kid friendly and restaurants were great. It has a waterfall and a waterpark for kids!,Minibar could have been better,Luke,Family,Garden Wing Deluxe Pool Twin,2,"8, 2022",Slovakia,sk,[List]
Beautifully landscaped hotel with plenty of food choices & family friendly facilities.,8,"Family friendly facilities are a great plus point for this development - the indoor playground was great, the shallow parts of the main swimming pool were suitably landscaped to engage the children & they had oodles of fun playing/swimming there. Didn’t get to explore the water playground, Splash, this time around but will certainly do so next time! Loved the little welcome package the hotel prepared for the kids which included coloring activities & toiletries. Very thoughtful","The waiting time to check-in to the room was about 1 hour. Thankfully, we could use the facilities so it made the wait much shorter",Ruth,Family,Garden Wing Deluxe Pool King,2,"3, 2022",Singapore,sg,[List]
Superb place to stay!,10,Children’s facilities for our grandchildren were superb: Budds  ball pool and the Splashzone. Terrific,,Paul,Couple,Garden Wing Deluxe City Twin,3,"2, 2022",United Kingdom,gb,[List]
3 week stay was very comfortable,9,"Loved the gardens ,particularly the pool .",Wasn’t impressed with The Line restaurant,Mary,Couple,Garden Wing Deluxe Pool King,21,"30, 2022",Australia,au,[List]
Classic stay at a 5-star hotel :),10,We stayed in the Garden View of the hotel. Overall matched our expectations. The hotel is located in the best area of Singapore,,Alan,Couple,Garden Wing Deluxe City King,3,"19, 2019",Israel,il,[List]
Awesome. We enjoyed the Splash so much. So was Bud.,10,The design and smell of the hotel,Probably the restaurant - The Line. Very crampy and the closing timing which is at 1100hrs,Yusoff,Family,Garden Wing Deluxe City King,2,"21, 2022",Singapore,sg,[List]
"Very nice and helpful staff, very relaxing.",9,beautiful place for o be. Great pool. could be open later than 8 pm. Great breakfast. very family focused,A little far out from most people things.,Kelly,Family,Tower Wing Deluxe Twin Room,4,"19, 2022",Australia,au,[List]
Exquisite family-friendly accommodation in a tropical setting,9,"Breakfast was incredible, as was the play centre and splash Park for kids",Complimentary daily play centre passes or a mix of splash and play centre options,Melanie,Family,Tower Wing Deluxe King Room,5,"18, 2022",Australia,au,[List]
no,10,jj,bb,Steven,Family,Tower Wing Deluxe King Room,3,"18, 2022",Singapore,sg,[List]
shang is still one of the best hotels to stay in wherever in the world,9,elegant,needs a bit of facelift but still ok generally,Lim,Couple,Tower Wing Deluxe King Room,4,"14, 2022",Singapore,sg,[List]
exceed expectations,9,"peaceful, not noisy.",long waiting time to get taxi,Roberto,Couple,Tower Wing Deluxe King Room,4,"13, 2022",Philippines,ph,[List]
