Review title,Username,Review,Rating
Heritage Dim Sum brunch,Shirlena,"Food variety is wide, taste is quite good especially the laksa, pie tee and thai seafood salad. Dessert such mango panna cotta and chocolate cake were good too. Staff were very attentive and friendly especially Asel, Femie and Arianne who looked after our needs and kept asking us if everything was ok. There was also a staff (Danny) who pushed the dim sum trolley never failed to ask us if we wanted another serving of dim sum. Truly committed. Felt very comfortable throughout the meal. Cosy place to chill over a weekend afternoon.",4
Mark,Mark R,"Excellent service from Loges tonight, extremely attentive and a lovely meal! Would highly recommend La Brasserie at the Fullerton Bay Hotel Singapore!   Thank you Loges and the rest of the team for a wonderful evening.   PS love the music! ",5
Birthday Celebration ,Shiqi,"Had my birthday celebration at La Brasserie at Fullerton Bay Hotel. The food was great. In addition, Loges and the team had provided such excellent service to ensure that we have a very good dining experience. It was my birthday and they provided us with complimentary cake and drinks to make our day so special and exceptionally unforgettable! Kudos to the La Brasserie team and keep up the good work especially during such trying times!",5
La Brasserie,Qi Tai Wong," 4th time here with, 2nd time with the family. Service is always immaculate. Sunny was Ima did a fantastic job today. I will definitely come back here again for sure. This place never disappoints me.   Thank you! ",5
"Delicious afternoon tea, great service & stunning view!",Ginn C,"The afternoon tea was absolutely delicious and presented wonderfully. We especially enjoyed the mini lime tart! We recommend getting a table by the window so you can see the spectacular view of the Marina Bay Sands Hotel as well. Daniel was great, thank you! 😊",5
Celebration lunch on a rainy day in Singapore,Lucy G,"We came for a celebration lunch at La Brasserie, the food was amazing and our host Ida couldn’t have been more lovely. They even surprised us with a congratulations cake, would highly recommend coming for a meal or even for a drink on the outside patio.",5
Afternoon High Tea,Chefshua,"Food’s great. Ambience’s great. But what truly stood out was the service. We had the pleasure of being served by Zool and Lotha. Being in the client-facing industry as well, I am very impressed by their level of service and attentiveness to the customers. Instead of just reactive, they shown proactive service and frequently assisted in any matters that may make the experience even better. Zool even went the extra mile to help recharge my phone’s battery even thou they did not have any portable charger. Friendly, humorous and engaging, definitely recommend coming here",5
Unforgettable staycation,Gwendilyn,"Our family of three had a long weekend staycation at The Fullerton Bay Singapore to celebrate NDP 2020. Though we had to wait for 2 hours before we were able to go to our room, we were impressed by the safety protocols that were implemented in order to ensure that proper health precautionary measures were in place. The room we stayed in was nicely decorated and well furnished. The bath tub was very comfy and the toiletries were branded. The hotel staff were thoughtful to give us a balloon, cake and teddy bears to celebrate our overdue anniversary. Katrina, at the pool area, was very attentive and accommodating to make sure all our needs were met. Alan, Nicole and the rest of the F& B staff at the Clifford pier were very nice and polite. The breakfast was ala carte buffet and…",5
Staycation and anniversary celebration,ccrichards78,"We had a wonderful stay. Superb service, great room and food. Evening meal in La Brasserie. Special touches like drinks on the house and cake for our wedding anniversary. The hotel also smells divine. I’m currently searching for the fragrance online!!  If you’re not sure the extra cost is worth it, it is. Best hotel we’ve stayed at in Singapore. Impressed with safety COVID-19 measures too.",5
Daughter's birthday Staycation ,J T,Had a great one night stay at The Fullerton Bay Hotel. Received a warm welcome from the Front Office with balloon and kids amenities for my daughter. Ida at La Brasserie was particularly attentive and friendly to our daughter. She remembers our daughter name and took the initiative to give her a coloring book during the breakfast. Thumbs up for the unforgettable experience.,5
Fullerten Bay Hotel and Service,Darren,"The front staff of Gwendolyn are considerate and patient to us, Ida serve with us in restaurant are politeness and good service. Breathtaking scenery from the room, The Fullerton Bay hotel are good choices.",5
Perfect High tea experience,Emi,"Great staff (Mr.Zool is just so friendly and entertaining! And of course others too!) Great food (Love the presentation of their food) Great view&ambience (MBS view, elegant and spacious seat) Thank you for the wonderful experience!",5
Afternoon Tea,AC seah,"A very nice hotel with good ambience.  The afternoon tea has a very good selection of savory and sweet food. The service was good and we are glad to be served by the friendy staff, Idros. Will definitely visit again.",5
Great service,Vanessa L,"Food was average but service was excellent. We were served by Lotha. Good variety of tea selection and temperature and taste of the tea was just right. Overall, had an enjoyable afternoon. Ambience was relaxing and nice.",4
High tea with a view,Chermaine T,"Came to the Land Point for high tea and loved that the sets were individually plated and the savoury bites were refillable (they tasted better than the sweets). Service was good, staff Daniel was attentive and friendly!",5
