title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Exceptional,10,"They upgraded our room to a Garden view room and because it was our first time to stay at Marina Bay Sands, we had an excellent experience! Thank you to Marie from the front desk. The infinity pool had the best view of the city. They gave free ice cream and drinks for all. Very accommodating staff as well. The hotel connects to The Shoppes which had so many shops and restaurants very convenient. No doubt the best hotel in Singapore.",,Marie,Family,Deluxe Twin,1,"27, 2022",Philippines,ph,[List]
Stay for the friendliness and views!,9,"Th infinity pool is obviously the best part of this hotel! On top of that, staff are smiling, polite, and helpful wherever you go in the hotel. The Ce La Vi restaurant has an enchanting ambience, however food is only slightly above average.",A bit of a mess with all the registrations via the phone for pool and check-in. Masks will always be a horrible and unnecessary policy.,Casper,Couple,Deluxe Twin City View Room,1,"27, 2022",Mexico,mx,[List]
The single best hotel experience I have ever encountered.,10,"The single best hotel I have ever experienced and probably the best hotel in Singapore.  Absolutely faultless experience and amazing room and experience.  The hotel was an experience on its own, wouldn't matter where it was.............it was simply amazing.  Room service is awesome, the room was huge, great views.  Breakfast incredible.  Just staying here once in my life made us happy but we plan to come back here for longer.  Even the toiletries from Hermes were excellent.",I am not sure there was anything.  I have to think about this but honestly it was as close to perfect as you can get.  I guess the only bad thing that happened was that they cleared the pool every time there was a storm.  Which is fair enough as it's a safety issue but I guess that was disappointing from the guest perspective.  But wow I loved this hotel.,Darren,Couple,Orchid Suite Garden View,3,"27, 2022",Australia,au,[List]
excellent. amayzing,10,everything. the pool,nothing,Maria,Family,Deluxe King Garden View Room,3,"27, 2022",United States of America,us,[List]
One of the best hotel location …,8,"convenient, and accessible to lots of areas (eg. shopping and restaurants)",nil,Wey,Couple,Deluxe King Harbor View Room,3,"27, 2022",Singapore,sg,[List]
Very Good,8,Pool & staff were wonderful,"Checking in, took well over an hour! After an 9hr fight with kids it was torture!",Gt,Family,Deluxe King Harbor View Room,3,"27, 2022",Australia,au,[List]
Amazing first time experience.,10,"The staff we’re very friendly and helpful. 
Thank you Marina Bay Sands for the exceptional hospitality and birthday experience.",,Amar,Group,Deluxe Twin City View Room,1,"26, 2022",United Kingdom,gb,[List]
Marvellous infinity pool,10,"We stayed in a Deluxe King City View Room on the 30th Floor in Tower 3 and the view was stunning. So clean, large and the Roberto Cavalli amenities smelt so smexy. The infinity pool had free towels, an adult only section, cocktail service by the pool and you could take your cocktail in. It was amazing! We also ate at The Club at Renku (omg those gin cocktails were incredible), RISE buffet (alcohol was extra) and The Shoppes nearby were so convenient.",Nothing! Although I think if you book directly via the hotel website they give you a higher floor.,Rachel,Couple,Deluxe King City View Room,2,"26, 2022",Australia,au,[List]
Spectacular!,10,An amazing place - worth the cost and then some. A special way to celebrate Singapore.,We wish we had planned to stay longer.,Veronica,Family,Deluxe King Sky View,1,"25, 2022",United States of America,us,[List]
Great Hotel,9,Staff and facilities were excellent and the view from our room on the 44th floor across the harbour was unbelievable. The roof top pool is great too,The location from the point of view of being close to the older parts of Singapore is not great. The MRT connection is not straight forward either as it is on a bit of a branch line. This should be better when they have finished the connection to the rest of the circular line.,Ian,Couple,Deluxe King Sky View,5,"25, 2022",Australia,au,[List]
Fantastic,10,"There are no words to say how friendly and helpful all staff members were, they went the extra mile for the guests. All facilities was superbly clean, nice and organised Marina Bay Sands made our trip to Singapore unforgettable. Thank you",Nothing,Viviane,Couple,Deluxe Twin,1,"25, 2022",Australia,au,[List]
Exceptional,10,Funny enough the thing I remember most is the amazing buffet breakfast at tower 1,The water at the infinity pool was freezing,Johann,Family,Deluxe Twin Garden View Room,1,"25, 2022",Australia,au,[List]
Loved it!,10,"Absolutely loved the pool! All the staff at the bar, as well as around the hotel in general were really helpful whenever needed. 
Also really liked the fact that we were given an upgrade as our room was not ready at the time of check in.",Loved all aspects of the hotel. It would be good to perhaps be given a map of some sort when checking in so that we have an idea of where things are around the hotel and also in the bay area.,Aanika,Couple,Deluxe King Garden View Room,1,"18, 2022",United Kingdom,gb,[List]
Very friendly service and gifts,10,"Free upgrade to higher floor due to my sons birthday 
Event surprised us with birthday cake. Appreciate it. 
Room was clean and huge with breathtaking views of the marina. 
10 out of 10 staffs encountered was very professional and polite.",Nil,Zulfadli,Family,Deluxe King City View Room,1,"18, 2022",Singapore,sg,[List]
very great place,10,very clean,,Nunz,Family,Deluxe King Garden View Room,3,"18, 2022",Thailand,th,[List]
Our stay was great; Marina Bay Sands and its infinity pool did not disappoint!,10,"The staff, cleanliness and the location.",I don’t really know.,Frank,Family,Deluxe King,2,"17, 2022",Norway,no,[List]
Excellent service and made you feel welcomed,10,"The staff, cleanliness",,Jaskaran,Couple,Deluxe King,1,"17, 2022",Canada,ca,[List]
Exceptional,10,Infinity pool and room view.,Nothing in particular.,Feifei,Family,Deluxe King Sky View,2,"17, 2022",Australia,au,[List]
Very Good,8,View and location,Room had unpleasant smell,Davaadolgor,Family,Deluxe King Harbor View Room,1,"17, 2022",Australia,au,[List]
great,8,I loved my stay but it’s so expensive and also was annoyed I couldn’t go to the roof top bar despite being a resident,,Vanessa,Solo traveler,Deluxe King Garden View Room,1,"16, 2022",United Kingdom,gb,[List]
Nice stay,8,"spacious room, very clean, nice view, friendly staffs, fast service,",would prefer more personal service,Sophannak,Couple,Deluxe King Sky View,2,"16, 2022",Cambodia,kh,[List]
Best hotel ever experienced,10,"Everything about the hotel is phenominal. Location, Atmosphere, Vibe etc. Room was very spacious and clean. Temperture and amenities to perfection. Especially Staff names Davida was Friendly, informative, kind, and loving. Thank you.",Little pricy but worth it.,Jeong,Couple,Deluxe King Garden View Room,2,"16, 2022",South Korea,kr,[List]
Exceptional,10,Exceptional staff attitude,Provide more shower gel,Mitul,Couple,Deluxe Twin Garden View Room,1,"16, 2022",Australia,au,[List]
Exceptional,10,We had an amazing stay at Marina Bay Sands. We were upgraded upon checkin to a bigger room higher up which was beautiful. the pool is exceptional and the food offerings are plenty. I would highly recommend a stay here.,,Amelia,Couple,Deluxe King,1,"16, 2022",Australia,au,[List]
excellent stay for one day with family,10,amazing,n/A,Amaan,Couple,Deluxe King Harbor View Room,1,"16, 2022",India,in,[List]
Luxurious getaway,10,Beautiful hotel with a luxurious vibe. Perfect for spoiling oneself on a vacation.,,Rozell,Couple,Deluxe Twin Garden View Room,2,"16, 2022",Guam,gu,[List]
Exceptional,10,Swimming pool and location. Skyview rooms come with spectacular sight towards the Merlion and rest of the bay area.,"Despite having too elaborate a pre registration for check in, it took a while to actually check in!",Vivek,Family,Deluxe King Sky View,1,"16, 2022",India,in,[List]
Definitely coming back,10,The view!!! and the pool!!!,Impossible to get a table at restaurants without booking.,Eun,Family,Deluxe Twin Garden View Room,1,"15, 2022",Australia,au,[List]
Very Good,8,Infinity Pool was superb.,it was too huge facility and easy to lose direction.,Hiroyuki,Family,Deluxe Twin Garden View Room,2,"15, 2022",Brunei,bn,[List]
"Once in a lifetime experience, straight from a movie.",10,"Beautifully kept, immaculate service, and amazing shopping.","It was a fully booked time period when we were honeymooning because school was closed on that part of the world, so you need to make reservations the day before for just about every restaurant.",Raisa,Couple,Deluxe King Harbor View Room,3,"15, 2022",United States of America,us,[List]
"truly great , would get back again if visit SGP",9,"it cost , but it is worth the money. view and location is just awesome",rooms should have better decor and facilities,Paresh,Family,Deluxe Twin City View Room,1,"15, 2022",India,in,[List]
"Amazing place to stay once-in-your life, but not more…",9,"Once-in-a-lifetime type of place. Loved the view and all of the picture perfect type of restaurants, pool, etc.","It felt that you had to be in either of the following areas: 1) “Central Station” type of areas with too many people walking in all type of directions; 2) Room or Pool; 3) Expensive restaurants. 
It would help if there were a few extra places/spaces that were only for hotel guests that were thereby “chill” without too much stress or too many people. It would also be great if there was an area next to the pool which was covered (from the rain) and where you could chill in a casual cafe/beer/restaurant type of area, i.e. there was while we were at the pool either poolside service, eating in the walkway next to the pool (covered) or expensive restaurants.",Jonathan,Couple,Deluxe King Garden View Room,5,"15, 2022",Denmark,dk,[List]
