reviews,score,hotel,date,country,room,title,travellerType
,4.8,The Fullerton Hotel,2019,Philippines,Heritage Room,Exceptional,Group
,5.0,The Fullerton Hotel,2019,Malaysia,Postmaster Room,will definitely come back here again!,Couple
,5.0,The Fullerton Hotel,2019,Malaysia,Postmaster Room,will definitely come back here again!,Couple
,5.0,The Fullerton Hotel,2019,Australia,Premier Courtyard Room,Exceptional,Family
,5.0,The Fullerton Hotel,2019,Australia,Premier Courtyard Room,Exceptional,Family
,4.8,The Fullerton Hotel,2019,United States of America,Heritage Room,Exceptional,Couple
,4.8,The Fullerton Hotel,2019,United States of America,Heritage Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,United States of America,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2019,United States of America,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2019,Singapore,Premier Courtyard Room,Exceptional,Group
,5.0,The Fullerton Hotel,2019,Singapore,Premier Courtyard Room,Exceptional,Group
,4.5,The Fullerton Hotel,2019,Croatia,Heritage Room,Wonderful,Family
,4.5,The Fullerton Hotel,2019,Croatia,Heritage Room,Wonderful,Family
,4.6,The Fullerton Hotel,2019,Australia,Marina Bay View King Room,"Everything I needed was available at the hotel, the staff were friendly and location was great.",Solo traveler
,4.6,The Fullerton Hotel,2019,Australia,Marina Bay View King Room,"Everything I needed was available at the hotel, the staff were friendly and location was great.",Solo traveler
,5.0,The Fullerton Hotel,2019,United Kingdom,Quay Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,United Kingdom,Quay Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,Australia,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2019,Australia,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2019,Australia,Heritage Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,Australia,Heritage Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,Bangladesh,Heritage Room,Exceptional,Group
,5.0,The Fullerton Hotel,2019,Bangladesh,Heritage Room,Exceptional,Group
,5.0,The Fullerton Hotel,2019,United Kingdom,Postmaster Room,Exceptional,Group
,5.0,The Fullerton Hotel,2019,United Kingdom,Postmaster Room,Exceptional,Group
,4.5,The Fullerton Hotel,2020,Singapore,Postmaster Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Postmaster Room,Wonderful,Couple
,4.0,The Fullerton Hotel,2019,Russia,Heritage Room,Very Good,Family
,4.0,The Fullerton Hotel,2019,Russia,Heritage Room,Very Good,Family
,4.4,The Fullerton Hotel,2019,Singapore,Premier Courtyard Room,Excellent,Couple
,4.4,The Fullerton Hotel,2019,Singapore,Premier Courtyard Room,Excellent,Couple
,4.6,The Fullerton Hotel,2019,Brunei,Heritage Room,Wonderful,Couple
,4.6,The Fullerton Hotel,2019,Brunei,Heritage Room,Wonderful,Couple
,5.0,The Fullerton Hotel,2019,Singapore,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2019,Singapore,Heritage Room,Exceptional,Family
,4.0,The Fullerton Hotel,2019,Australia,Premier Courtyard Room,Very Good,Couple
,4.0,The Fullerton Hotel,2019,Australia,Premier Courtyard Room,Very Good,Couple
,5.0,The Fullerton Hotel,2019,India,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,India,Premier Courtyard Room,Exceptional,Couple
,4.8,The Fullerton Hotel,2019,United Kingdom,Marina Bay View King Room,Exceptional,Couple
,4.8,The Fullerton Hotel,2019,United Kingdom,Marina Bay View King Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,Australia,Premier Courtyard Room,Exceptional,Family
,5.0,The Fullerton Hotel,2019,Australia,Premier Courtyard Room,Exceptional,Family
,5.0,The Fullerton Hotel,2019,Australia,Quay Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,Australia,Quay Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,United States of America,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,United States of America,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,Singapore,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2019,Singapore,Heritage Room,Exceptional,Family
,4.5,The Fullerton Hotel,2019,United States of America,Postmaster Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2019,United States of America,Postmaster Room,Wonderful,Couple
,4.8,The Fullerton Hotel,2019,United Arab Emirates,Premier Courtyard Room,Exceptional,Family
,4.8,The Fullerton Hotel,2019,United Arab Emirates,Premier Courtyard Room,Exceptional,Family
,4.5,The Fullerton Hotel,2019,Hong Kong,Premier Courtyard Room,Wonderful,Solo traveler
,4.5,The Fullerton Hotel,2019,Hong Kong,Premier Courtyard Room,Wonderful,Solo traveler
,5.0,The Fullerton Hotel,2019,United Kingdom,Quay Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,United Kingdom,Quay Room,Exceptional,Couple
,4.8,The Fullerton Hotel,2019,Australia,Quay Room,Exceptional,Couple
,4.8,The Fullerton Hotel,2019,Australia,Quay Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,Malaysia,Quay Room,Exceptional,Solo traveler
,5.0,The Fullerton Hotel,2019,Malaysia,Quay Room,Exceptional,Solo traveler
,4.0,The Fullerton Hotel,2019,Australia,Heritage Room,Very Good,Couple
,4.0,The Fullerton Hotel,2019,Australia,Heritage Room,Very Good,Couple
,5.0,The Fullerton Hotel,2019,Singapore,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2019,Singapore,Premier Courtyard Room,Exceptional,Couple
,4.6,The Fullerton Hotel,2019,Singapore,Premier Courtyard Room,Wonderful,Couple
,4.6,The Fullerton Hotel,2019,Singapore,Premier Courtyard Room,Wonderful,Couple
,4.6,The Fullerton Hotel,2019,New Zealand,Quay Room,Wonderful,Solo traveler
,4.6,The Fullerton Hotel,2019,New Zealand,Quay Room,Wonderful,Solo traveler
,4.6,The Fullerton Hotel,2019,Australia,Heritage Room,Wonderful,Family
,4.6,The Fullerton Hotel,2019,Australia,Heritage Room,Wonderful,Family
,4.5,The Fullerton Hotel,2019,United States of America,Premier Courtyard Room,Wonderful,Solo traveler
,4.5,The Fullerton Hotel,2019,United States of America,Premier Courtyard Room,Wonderful,Solo traveler
,4.6,The Fullerton Hotel,2019,Singapore,Straits Club Quay Room,Wonderful,Family
,4.6,The Fullerton Hotel,2019,Singapore,Straits Club Quay Room,Wonderful,Family
,4.6,The Fullerton Hotel,2020,Singapore,Quay Room,Wonderful,Family
,4.6,The Fullerton Hotel,2020,Singapore,Quay Room,Wonderful,Family
,5.0,The Fullerton Hotel,2020,Romania,Heritage Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Romania,Heritage Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Loft Suite,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Loft Suite,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,United States of America,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,United States of America,Premier Courtyard Room,Exceptional,Couple
,4.6,The Fullerton Hotel,2020,United Kingdom,Premier Courtyard Room,Wonderful,Couple
,4.6,The Fullerton Hotel,2020,United Kingdom,Premier Courtyard Room,Wonderful,Couple
,5.0,The Fullerton Hotel,2020,United States of America,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,United States of America,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Malaysia,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Malaysia,Heritage Room,Exceptional,Family
,4.15,The Fullerton Hotel,2020,Singapore,Marina Bay View King Room,Very Good,Group
,4.15,The Fullerton Hotel,2020,Singapore,Marina Bay View King Room,Very Good,Group
,4.5,The Fullerton Hotel,2020,United Kingdom,Premier Courtyard Room,Wonderful,Solo traveler
,4.5,The Fullerton Hotel,2020,United Kingdom,Premier Courtyard Room,Wonderful,Solo traveler
,5.0,The Fullerton Hotel,2020,Sweden,Marina Bay View Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Sweden,Marina Bay View Room,Exceptional,Couple
,4.8,The Fullerton Hotel,2020,Philippines,Premier Courtyard Room,Exceptional,Family
,4.8,The Fullerton Hotel,2020,Philippines,Premier Courtyard Room,Exceptional,Family
,4.8,The Fullerton Hotel,2020,United States of America,Marina Bay View King Room,Exceptional,Couple
,4.8,The Fullerton Hotel,2020,United States of America,Marina Bay View King Room,Exceptional,Couple
,4.8,The Fullerton Hotel,2020,Malaysia,Premier Courtyard Room,Exceptional,Couple
,4.8,The Fullerton Hotel,2020,Malaysia,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Belgium,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Belgium,Premier Courtyard Room,Exceptional,Couple
,4.6,The Fullerton Hotel,2020,South Africa,Heritage Room,Wonderful,Family
,4.6,The Fullerton Hotel,2020,South Africa,Heritage Room,Wonderful,Family
,4.5,The Fullerton Hotel,2020,Saudi Arabia,Loft Suite,Wonderful,Family
,4.5,The Fullerton Hotel,2020,Saudi Arabia,Loft Suite,Wonderful,Family
,5.0,The Fullerton Hotel,2020,United States of America,Straits Club Courtyard Room,Exceptional,Solo traveler
,5.0,The Fullerton Hotel,2020,United States of America,Straits Club Courtyard Room,Exceptional,Solo traveler
,5.0,The Fullerton Hotel,2020,United Kingdom,Heritage Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,United Kingdom,Heritage Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,South Africa,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,South Africa,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,United Kingdom,Premier Courtyard Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,United Kingdom,Premier Courtyard Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Kazakhstan,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Kazakhstan,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Australia,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Australia,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,United States of America,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,United States of America,Premier Courtyard Room,Exceptional,Couple
,4.5,The Fullerton Hotel,2020,Mexico,Postmaster Room,Wonderful,Group
,4.5,The Fullerton Hotel,2020,Mexico,Postmaster Room,Wonderful,Group
,5.0,The Fullerton Hotel,2020,Singapore,Marina Bay View King Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Singapore,Marina Bay View King Room,Exceptional,Family
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Marina Bay View Room,Very Good,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Marina Bay View Room,Very Good,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Esplanade Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Singapore,Esplanade Room,Exceptional,Family
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Solo traveler
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Solo traveler
,4.5,The Fullerton Hotel,2020,Singapore,Courtyard Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Courtyard Room,Wonderful,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Very Good,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Very Good,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Straits Club Marina Bay View Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Singapore,Straits Club Marina Bay View Room,Exceptional,Family
,4.0,The Fullerton Hotel,2020,Singapore,Quay Room,Very Good,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Quay Room,Very Good,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Exceptional,Family
,4.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Very Good,Group
,4.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Very Good,Group
,5.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Exceptional,Group
,5.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Exceptional,Group
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Staff is friendly. Hotel exceptionally clean. I enjoy my stay here.,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Staff is friendly. Hotel exceptionally clean. I enjoy my stay here.,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Heritage Room,Very Good,Family
,4.0,The Fullerton Hotel,2020,Singapore,Heritage Room,Very Good,Family
,5.0,The Fullerton Hotel,2020,Singapore,Straits Club Quay Room,Exceptional,Group
,5.0,The Fullerton Hotel,2020,Singapore,Straits Club Quay Room,Exceptional,Group
,4.0,The Fullerton Hotel,2020,Malaysia,Heritage Room,Very Good,Couple
,4.0,The Fullerton Hotel,2020,Malaysia,Heritage Room,Very Good,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Wonderful,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Straits Club Quay Room,Very Good,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Straits Club Quay Room,Very Good,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Wonderful,Family
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Wonderful,Family
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Group
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Group
,5.0,The Fullerton Hotel,2020,Singapore,Straits Club Marina Bay View Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Straits Club Marina Bay View Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Clean and comfortable hotel,Group
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Clean and comfortable hotel,Group
,5.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Exceptional,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Wonderful,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Singapore,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Singapore,Heritage Room,Exceptional,Family
,5.0,The Fullerton Hotel,2020,Singapore,Quay Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Quay Room,Exceptional,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Wonderful,Family
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Wonderful,Family
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Group
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Group
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Group
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Group
,4.5,The Fullerton Hotel,2020,Singapore,Esplanade Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Esplanade Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Quay Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Quay Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Quay Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Quay Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Heritage Room,Wonderful,Family
,4.5,The Fullerton Hotel,2020,Singapore,Heritage Room,Wonderful,Family
,5.0,The Fullerton Hotel,2020,Singapore,Quay Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Quay Room,Exceptional,Couple
,4.5,The Fullerton Hotel,2020,Singapore,Marina Bay View Room,Great staycation,Family
,4.5,The Fullerton Hotel,2020,Singapore,Marina Bay View Room,Great staycation,Family
,5.0,The Fullerton Hotel,2020,United Kingdom,Quay Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,United Kingdom,Quay Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Exceptional,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Straits Club Quay Room,Very Good,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Straits Club Quay Room,Very Good,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Marina Bay View Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Marina Bay View Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Esplanade Room,Exceptional,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Esplanade Room,Exceptional,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Very Good,Couple
,4.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Very Good,Couple
,4.15,The Fullerton Hotel,2020,Singapore,Esplanade Room,Very Good,Couple
,4.15,The Fullerton Hotel,2020,Singapore,Esplanade Room,Very Good,Couple
,4.5,The Fullerton Hotel,2020,,Marina Bay View Room,Wonderful,Couple
,4.5,The Fullerton Hotel,2020,,Marina Bay View Room,Wonderful,Couple
,5.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Exceptional,Group
,5.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Exceptional,Group
,5.0,The Fullerton Hotel,2020,China,Quay Room,Exceptional,Solo traveler
,5.0,The Fullerton Hotel,2020,China,Quay Room,Exceptional,Solo traveler
,5.0,The Fullerton Hotel,2020,Singapore,Marina Bay View Room,Staff was fabulous,Family
,5.0,The Fullerton Hotel,2020,Singapore,Marina Bay View Room,Staff was fabulous,Family
,4.5,The Fullerton Hotel,2020,Singapore,Quay Room,Wonderful,Family
,4.5,The Fullerton Hotel,2020,Singapore,Quay Room,Wonderful,Family
,4.5,The Fullerton Hotel,2020,Singapore,Heritage Room,Wonderful,Group
,4.5,The Fullerton Hotel,2020,Singapore,Heritage Room,Wonderful,Group
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Family
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Family
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Family
,4.0,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Very Good,Family
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Wonderful,Family
,4.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,Wonderful,Family
,5.0,The Fullerton Hotel,2020,Singapore,Courtyard Room,Exceptional,Solo traveler
